
Logging start at : Tue Sep 17 19:41:19 2019

92757	92	0	92	0	0
92852	92	0	92	0	0
92899	92	0	92	0	0
92957	92	0	92	0	0
93066	93	0	93	0	0
93161	93	0	93	0	0
93271	93	0	93	0	0
93369	93	0	93	0	0
93463	93	0	93	0	0
93557	93	0	93	0	0
93698	93	0	93	0	0
93792	93	0	93	0	0
93894	93	0	93	0	0
93988	93	0	93	0	0
94082	94	0	94	0	0
94181	94	0	94	0	0
94275	94	0	94	0	0
94369	94	0	94	0	0
94465	94	0	94	0	0
94558	94	0	94	0	0
94657	94	0	94	0	0
94751	94	0	94	0	0
94798	94	0	94	0	0
94877	94	0	94	0	0
94971	94	0	94	0	0
95070	95	0	95	0	0
95164	95	0	95	0	0
95258	95	0	95	0	0
95386	95	0	95	0	0
95480	95	0	95	0	0
95575	95	0	95	0	0
95669	95	0	95	0	0
95763	95	0	95	0	0
95882	95	0	95	0	0
96087	96	0	96	0	0
96181	96	0	96	0	0
96272	96	0	96	0	0
96381	96	0	96	0	0
96492	96	0	96	0	0
96562	96	0	96	0	0
96656	96	0	96	0	0
96782	96	0	96	0	0
96863	96	0	96	0	0
96973	96	0	96	0	0
97077	97	0	97	0	0
97170	97	0	97	0	0
97264	97	0	97	0	0
97375	97	0	97	0	0
97484	97	0	97	0	0
97593	97	0	97	0	0
97688	97	0	97	0	0
97797	97	0	97	0	0
97891	97	0	97	0	0
97985	97	0	97	0	0
98078	98	0	98	0	0
98186	98	0	98	0	0
98280	98	0	98	0	0
98375	98	0	98	0	0
98484	98	0	98	0	0
98578	98	0	98	0	0
98676	98	0	98	0	0
98770	98	0	98	0	0
98881	98	0	98	0	0
98963	98	0	98	0	0
99072	99	0	99	0	0
99165	99	0	99	0	0
99260	99	0	99	0	0
99393	99	0	99	0	0
99488	99	0	99	0	0
99581	99	0	99	0	0
99692	99	0	99	0	0
99786	99	0	99	0	0
99884	99	0	99	0	0
99978	99	0	99	0	0
100089	100	0	100	0	0
100182	100	0	100	0	0
100299	100	0	100	0	0
100362	100	0	100	0	0
100455	100	0	100	0	0
100565	100	0	100	0	0
100652	100	0	100	0	0
100699	100	0	100	0	0
100792	100	0	100	0	0
100886	100	0	100	0	0
100980	100	0	100	0	0
101094	101	0	101	0	0
101188	101	0	101	0	0
101282	101	0	101	0	0
101471	101	0	101	0	0
101570	101	0	101	0	0
101664	101	0	101	0	0
101773	101	0	101	0	0
101868	101	0	101	0	0
101977	101	0	101	0	0
102064	102	0	102	0	0
102173	102	0	102	0	0
102268	102	0	102	0	0
102378	102	0	102	0	0
102471	102	0	102	0	0
102571	102	0	102	0	0
102665	102	0	102	0	0
102776	102	0	102	0	0
102869	102	0	102	0	0
102968	102	0	102	0	0
103077	103	0	103	0	0
103297	103	0	103	0	0
103385	103	0	103	0	0
103479	103	0	103	0	0
103573	103	0	103	0	0
103666	103	0	103	0	0
103766	103	0	103	0	0
103860	103	0	103	0	0
103953	103	0	103	0	0
104065	104	0	104	0	0
104158	104	0	104	0	0
104258	104	0	104	0	0
104351	104	0	104	0	0
104398	104	0	104	0	0
104493	104	0	104	0	0
104654	104	0	104	0	0
104795	104	0	104	0	0
104889	104	0	104	0	0
104953	104	0	104	0	0
104999	104	0	104	0	0
105051	105	0	105	0	0
105098	105	0	105	0	0
105192	105	0	105	0	0
105271	105	0	105	0	0
105358	105	0	105	0	0
105452	105	0	105	0	0
105498	105	0	105	0	0
105592	105	0	105	0	0
105795	105	0	105	0	0
105890	105	0	105	0	0
105989	105	0	105	0	0
106099	106	0	106	0	0
106460	106	1	0	0	0
106772	106	1	0	0	0
107094	107	1	1	0	0
107572	107	1	1	0	0
107886	107	1	1	-75	0
108364	108	1	2	-99	0
108679	108	1	2	-99	0
108858	108	1	2	-99	0
109172	109	1	3	-99	0
109490	109	1	3	-99	0
109976	109	1	4	-99	0
110297	110	1	4	-99	0
110658	110	1	4	-99	0
110976	110	1	5	-99	0
111290	111	1	5	-99	0
111458	111	1	5	-99	0
111788	111	1	5	-99	0
112475	112	1	6	-99	0
112787	112	1	6	-99	0
112968	112	1	7	-99	0
113292	113	1	7	-99	0
113762	113	1	7	-99	0
114082	114	1	8	-99	0
114253	114	1	8	-99	0
114576	114	1	8	-99	0
115060	115	1	9	-99	0
115387	115	1	9	-99	0
115561	115	1	9	-99	0
115884	115	1	9	-99	0
116381	116	1	10	-99	0
116696	116	1	10	-99	0
116861	116	1	10	-99	0
117359	117	1	11	-99	0
117857	117	1	11	-99	0
118169	118	1	12	-99	0
118491	118	1	12	-99	0
118961	118	1	13	-99	0
119288	119	1	13	-99	0
119454	119	1	13	-99	0
119777	119	1	13	-99	0
120091	120	1	14	0	0
120263	120	1	14	0	0
120585	120	1	14	0	0
121070	121	1	15	0	0
121382	121	1	15	0	0
121894	121	1	15	0	0
122363	122	1	16	0	0
122865	122	1	16	0	0
123179	123	1	17	0	0
123663	123	1	17	58	0
124158	124	1	18	70	0
124471	124	1	18	70	0
124792	124	1	18	0	0
125272	125	1	19	0	0
125758	125	1	19	71	0
126071	126	1	20	83	0
126383	126	1	20	99	0
126878	126	1	20	99	0
127378	127	1	21	99	0
127691	127	1	21	99	0
128170	128	1	22	99	0
128498	128	1	22	99	0
128654	128	1	22	99	0
128967	128	1	23	99	0
129280	129	1	23	99	0
129594	129	1	23	99	0
130078	130	1	24	99	0
130396	130	1	24	99	0
130569	130	1	24	99	0
130751	130	1	24	99	0
131077	131	1	25	0	0
131578	131	1	25	0	0
132066	132	1	26	0	0
132396	132	1	26	0	0
132558	132	1	26	0	0
132871	132	1	26	0	0
133191	133	1	27	-99	0
133676	133	1	27	0	0
133989	133	1	28	0	0
134771	134	1	28	0	0
135258	135	1	29	0	0
135580	135	1	29	0	0
135897	135	1	29	0	0
136055	136	1	30	0	0
136393	136	1	30	0	0
136558	136	1	30	0	0
136873	136	1	30	0	0
137185	137	1	31	0	0
137684	137	1	31	0	0
137996	137	1	32	-17	0
138152	138	1	32	-99	0
138465	138	1	32	-99	0
138988	138	1	33	-99	0
139459	139	1	33	-99	0
139786	139	1	33	-99	0
140278	140	1	34	-99	0
140465	140	1	34	-99	0
140795	140	1	34	-99	0
140951	140	1	35	-99	0
141279	141	1	35	-99	0
141465	141	1	35	-99	0
141988	141	1	36	-99	0
142160	142	1	36	-99	0
142472	142	1	36	-99	0
142959	142	1	37	-99	0
143274	143	1	37	-99	0
143586	143	1	37	-99	0
144083	144	1	38	-99	0
144268	144	1	38	-99	0
144598	144	1	38	-99	0
144754	144	1	38	-99	0
145066	145	1	39	-99	0
145560	145	1	39	-99	0
145886	145	1	39	-99	0
146198	146	1	40	-99	0
146355	146	1	40	-99	0
146667	146	1	40	0	0
147163	147	1	41	0	0
147481	147	1	41	0	0
147653	147	1	41	0	0
147965	147	1	42	0	0
148289	148	1	42	0	0
148469	148	1	42	0	0
148784	148	1	42	0	0
148971	148	1	43	0	0
149284	149	1	43	0	0
149454	149	1	43	0	0
149784	149	1	43	15	0
150098	150	1	44	99	0
150254	150	1	44	99	0
150590	150	1	44	99	0
151061	151	1	45	99	0
151384	151	1	45	99	0
151696	151	1	45	99	0
151868	151	1	45	99	0
152180	152	1	46	99	0
152362	152	1	46	99	0
152676	152	1	46	99	0
152988	152	1	47	99	0
153470	153	1	47	99	0
153965	153	1	48	99	0
154279	154	1	48	99	0
154452	154	1	48	99	0
154769	154	1	48	99	0
155265	155	1	49	0	0
155587	155	1	49	0	0
155761	155	1	49	0	0
156073	156	1	50	0	0
156398	156	1	50	0	0
156563	156	1	50	0	0
156877	156	1	50	0	0
157361	157	1	51	0	0
157683	157	1	51	0	0
157855	157	1	51	0	0
158169	158	1	52	0	0
158497	158	1	52	0	0
158679	158	1	52	0	0
Logging start at : Tue Sep 17 19:45:02 2019

1262	2	0	2	0	0
1293	2	0	2	0	0
1387	2	0	2	0	0
1497	2	0	2	0	0
1559	2	0	2	0	0
1654	2	0	2	0	0
1776	2	0	2	0	0
1871	2	0	2	0	0
1964	2	0	2	0	0
2058	2	0	2	0	0
2152	3	0	3	0	0
2198	3	0	3	0	0
2277	3	0	3	0	0
2371	3	0	3	0	0
2464	3	0	3	0	0
2558	3	0	3	0	0
2666	3	0	3	0	0
2760	3	0	3	0	0
2855	3	0	3	0	0
2994	3	0	3	0	0
3151	4	0	4	0	0
3199	4	0	4	0	0
3293	4	0	4	0	0
3354	4	0	4	0	0
3494	4	0	4	0	0
3581	4	0	4	0	0
3684	4	0	4	0	0
3781	4	0	4	0	0
3874	4	0	4	0	0
3968	4	0	4	0	0
4064	4	0	4	0	0
4157	5	0	5	0	0
4255	5	0	5	0	0
4365	5	0	5	0	0
4460	5	0	5	0	0
4592	5	0	5	0	0
4671	5	0	5	0	0
4764	5	0	5	0	0
4859	5	0	5	0	0
4953	5	0	5	0	0
5151	6	0	6	0	0
5198	6	0	6	0	0
Logging start at : Tue Sep 17 19:49:10 2019

1293	2	0	2	0	0
1387	2	0	2	0	0
1482	2	0	2	0	0
1575	2	0	2	0	0
1669	2	0	2	0	0
1763	2	0	2	0	0
1864	2	0	2	0	0
1958	2	0	2	0	0
2067	2	0	2	0	0
2175	2	0	2	0	0
3275	4	0	4	0	0
3382	4	0	4	0	0
3482	4	0	4	0	0
3561	4	0	4	0	0
3642	4	0	4	0	0
3722	4	0	4	0	0
3822	4	0	4	0	0
3902	4	0	4	0	0
3982	4	0	4	0	0
4062	4	0	4	0	0
4142	4	0	4	0	0
4242	4	0	4	0	0
5292	6	0	6	0	0
5386	6	0	6	0	0
5497	6	0	6	0	0
5590	6	0	6	0	0
5700	6	0	6	0	0
5794	6	0	6	0	0
5904	6	0	6	0	0
6014	6	0	6	-99	0
6123	6	0	6	-99	0
6218	6	0	6	-99	0
7291	8	0	8	0	0
7387	8	0	8	0	0
7481	8	0	8	0	0
7575	8	0	8	0	0
7697	8	0	8	0	0
7792	8	0	8	0	0
7887	8	0	8	0	0
7980	8	0	8	0	0
8076	8	0	8	0	0
8170	8	0	8	0	0
9296	10	0	10	0	0
9390	10	0	10	0	0
9483	10	0	10	0	0
9594	10	0	10	0	0
9712	10	0	10	0	0
9805	10	0	10	0	0
9899	10	0	10	0	0
9994	10	0	10	0	0
10089	10	0	10	0	0
10183	10	0	10	0	0
11263	12	0	12	0	0
11357	12	0	12	0	0
11476	12	0	12	0	0
11570	12	0	12	0	0
11680	12	0	12	0	0
11782	12	0	12	0	0
11875	12	0	12	0	0
11971	12	0	12	0	0
12065	12	0	12	0	0
12178	12	0	12	0	0
13280	14	0	14	0	0
13386	14	0	14	0	0
13480	14	0	14	0	0
13574	14	0	14	0	0
13669	14	0	14	0	0
13762	14	0	14	64	0
13856	14	0	14	99	0
13957	14	0	14	99	0
14051	14	0	14	99	0
14154	14	0	14	99	-21
15260	16	0	16	0	0
15354	16	0	16	0	0
15461	16	0	16	0	0
15571	16	0	16	0	0
15664	16	0	16	0	0
15759	16	0	16	0	0
15865	16	0	16	0	0
15960	16	0	16	0	0
16053	16	0	16	0	0
16148	16	0	16	0	0
17266	18	0	18	0	0
17360	18	0	18	0	0
17454	18	0	18	0	0
17549	18	0	18	0	0
17643	18	0	18	0	0
17744	18	0	18	0	0
17838	18	0	18	0	0
17933	18	0	18	0	0
18027	18	0	18	0	0
18143	18	0	18	0	0
18236	18	0	18	0	0
19285	20	0	20	0	0
19379	20	0	20	0	0
19472	20	0	20	0	0
19575	20	0	20	0	0
19669	20	0	20	0	0
19763	20	0	20	0	0
19856	20	0	20	0	0
19951	20	0	20	0	0
20067	20	0	20	0	0
20160	20	0	20	0	0
21294	22	0	22	0	0
21388	22	0	22	0	0
21481	22	0	22	0	0
21575	22	0	22	0	0
21670	22	0	22	0	0
21771	22	0	22	0	0
21881	22	0	22	0	0
21975	22	0	22	0	0
22069	22	0	22	0	0
22178	22	0	22	0	0
23280	24	0	24	0	0
23374	24	0	24	0	0
23490	24	0	24	0	0
23584	24	0	24	0	0
23788	24	1	0	0	0
24133	24	1	0	0	0
25277	26	1	2	-99	0
25633	26	1	2	-99	0
25947	26	1	2	-99	0
27407	28	1	4	-99	0
27719	28	1	4	-99	0
28042	28	1	4	-99	0
29380	30	1	6	-99	99
29710	30	1	6	-99	99
30031	30	1	6	0	0
31306	32	3	1	0	0
31893	32	3	1	0	99
33321	34	3	3	0	0
33901	34	3	3	0	-26
35256	36	3	5	0	0
35835	36	3	5	0	0
37260	38	3	7	0	66
37834	38	3	7	0	0
39530	40	3	9	0	-99
40086	40	3	10	0	0
41527	42	3	11	0	99
42091	42	3	12	0	0
43544	44	8	1	0	0
44130	44	8	2	58	0
45312	46	8	3	99	0
45886	46	8	3	99	0
47315	48	8	5	99	99
47877	48	8	5	99	99
49304	50	8	7	99	99
49875	50	8	7	75	99
51293	52	8	9	99	99
51855	52	8	9	99	99
53297	54	8	11	0	0
53869	54	8	11	0	0
55286	56	8	13	0	0
55879	56	8	13	0	0
57341	58	8	15	99	0
57913	58	8	15	99	0
59368	60	8	17	99	0
59938	60	8	17	99	0
61379	62	8	19	99	0
61952	62	8	19	99	0
63408	64	8	21	99	0
63982	64	8	21	99	0
65408	66	8	23	99	0
65994	66	8	23	99	0
67457	68	8	25	99	0
68029	68	8	26	99	0
69460	70	8	27	99	0
70031	70	8	28	99	0
71488	72	8	29	0	0
72052	72	8	30	0	0
73497	74	8	31	0	0
74083	74	8	32	0	0
75506	76	8	33	82	0
76071	76	8	34	9	0
77495	78	8	35	58	0
78070	78	8	36	0	0
79516	80	8	37	0	0
80105	80	8	38	0	0
81530	82	8	39	0	0
82101	82	8	40	0	0
83531	84	8	41	0	0
84105	84	8	42	0	0
85530	86	8	43	0	0
86093	86	8	44	0	0
87524	88	8	45	0	0
88095	88	8	46	0	0
89257	90	8	47	0	0
89821	90	8	47	0	0
91530	92	8	49	0	0
92102	92	8	50	0	0
93519	94	8	51	0	0
94096	94	8	52	0	0
95542	96	8	53	0	0
96147	96	8	54	0	0
97294	98	8	55	0	0
97866	98	8	55	0	0
